reaction_id	probability	complex_diagnostic	complex_details	putative_GPR
rxn28300	0	HASCOMPLEXES	///kb|cpx.51089 (0.0000; CPLX_NOREPS) ///kb|cpx.50532 (0.0000; CPLX_NOREPS) ///kb|cpx.51000 (0.0000; CPLX_NOREPS) ///kb|cpx.50846 (0.0000; CPLX_NOREPS) ///kb|cpx.50411 (0.0000; CPLX_NOREPS) ///kb|cpx.51385 (0.0000; CPLX_NOREPS) ///kb|cpx.50360 (0.0000; CPLX_NOREPS) ///kb|cpx.51204 (0.0000; CPLX_NOREPS) ///kb|cpx.50774 (0.0000; CPLX_NOREPS) ///kb|cpx.50981 (0.0000; CPLX_NOREPS) ///kb|cpx.50175 (0.0000; CPLX_NOREPS) ///kb|cpx.50756 (0.0000; CPLX_NOREPS) ///kb|cpx.50817 (0.0000; CPLX_NOREPS) ///kb|cpx.50503 (0.0000; CPLX_NOREPS) ///kb|cpx.51002 (0.0000; CPLX_NOREPS) ///kb|cpx.50751 (0.0000; CPLX_NOREPS) ///kb|cpx.51340 (0.0000; CPLX_NOREPS) ///kb|cpx.51189 (0.0000; CPLX_NOREPS) ///kb|cpx.50137 (0.0000; CPLX_NOREPS) 	
rxn00883	0	HASCOMPLEXES	///kb|cpx.139 (0.0000; CPLX_NOTTHERE) 	
rxn00882	0	HASCOMPLEXES	///kb|cpx.139 (0.0000; CPLX_NOTTHERE) 	
rxn00881	0	HASCOMPLEXES	///kb|cpx.139 (0.0000; CPLX_NOTTHERE) 	
rxn00880	0	HASCOMPLEXES	///kb|cpx.1589 (0.0000; CPLX_NOTTHERE) 	
rxn09313	0.166306350949819	HASCOMPLEXES	///kb|cpx.91 (0.1663; CPLX_PARTIAL_1_of_3) 	fig|267377.1.peg.1502
rxn05355	0	HASCOMPLEXES	///kb|cpx.89 (0.0000; CPLX_NOTTHERE) 	
rxn00888	0	HASCOMPLEXES	///kb|cpx.51196 (0.0000; CPLX_NOREPS) ///kb|cpx.51323 (0.0000; CPLX_NOREPS) ///kb|cpx.51007 (0.0000; CPLX_NOREPS) ///kb|cpx.50263 (0.0000; CPLX_NOREPS) ///kb|cpx.50427 (0.0000; CPLX_NOREPS) 	
rxn28238	0	HASCOMPLEXES	///kb|cpx.11 (0.0000; CPLX_NOTTHERE) 	
rxn09992	0	HASCOMPLEXES	///kb|cpx.341 (0.0000; CPLX_NOTTHERE) 	
rxn09997	0.903530719628242	HASCOMPLEXES	///kb|cpx.1406 (0.9035; CPLX_FULL) 	fig|267377.1.peg.187
rxn05408	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05407	0	HASCOMPLEXES	///kb|cpx.89 (0.0000; CPLX_NOTTHERE) 	
rxn05406	0	HASCOMPLEXES	///kb|cpx.94 (0.0000; CPLX_NOTTHERE) 	
rxn05539	0.00858639436730884	HASCOMPLEXES	///kb|cpx.66 (0.0086; CPLX_FULL) ///kb|cpx.58 (0.0000; CPLX_NOTTHERE) ///kb|cpx.63 (0.0000; CPLX_NOTTHERE) ///kb|cpx.68 (0.0000; CPLX_NOTTHERE) ///kb|cpx.65 (0.0000; CPLX_NOTTHERE) 	(fig|267377.1.peg.413 or fig|267377.1.peg.929)
rxn28233	0	HASCOMPLEXES	///kb|cpx.11 (0.0000; CPLX_NOTTHERE) 	
rxn05403	0	HASCOMPLEXES	///kb|cpx.89 (0.0000; CPLX_NOTTHERE) 	
rxn05402	0	HASCOMPLEXES	///kb|cpx.94 (0.0000; CPLX_NOTTHERE) 	
rxn05401	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
rxn28237	0	HASCOMPLEXES	///kb|cpx.11 (0.0000; CPLX_NOTTHERE) 	
rxn00868	0	HASCOMPLEXES	///kb|cpx.42 (0.0000; CPLX_NOTTHERE) ///kb|cpx.41 (0.0000; CPLX_NOTTHERE) 	
rxn10128	0	HASCOMPLEXES	///kb|cpx.935 (0.0000; CPLX_NOTTHERE) ///kb|cpx.934 (0.0000; CPLX_NOTTHERE) ///kb|cpx.933 (0.0000; CPLX_NOTTHERE) 	
rxn04464	0	HASCOMPLEXES	///kb|cpx.1128 (0.0000; CPLX_NOREPS) 	
rxn10123	0.028968493770079	HASCOMPLEXES	///kb|cpx.308 (0.0290; CPLX_FULL) ///kb|cpx.309 (0.0062; CPLX_PARTIAL_3_of_6) ///kb|cpx.307 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.1259
rxn00160	0.0918403114839985	HASCOMPLEXES	///kb|cpx.339 (0.0918; CPLX_FULL) 	fig|267377.1.peg.539
rxn00863	0.992924954853131	HASCOMPLEXES	///kb|cpx.1212 (0.9929; CPLX_FULL) 	fig|267377.1.peg.968
rxn10120	0.0323786331056276	HASCOMPLEXES	///kb|cpx.1762 (0.0324; CPLX_PARTIAL_2_of_4) ///kb|cpx.391 (0.0229; CPLX_FULL) ///kb|cpx.394 (0.0000; CPLX_NOTTHERE) ///kb|cpx.393 (0.0018; CPLX_FULL) ///kb|cpx.392 (0.0016; CPLX_PARTIAL_2_of_4) 	(fig|267377.1.peg.722 and fig|267377.1.peg.690)
rxn03324	0.107834644482406	HASCOMPLEXES	///kb|cpx.1293 (0.1078; CPLX_FULL) 	(fig|267377.1.peg.880 or fig|267377.1.peg.539)
rxn10126	0.59015786886101	HASCOMPLEXES	///kb|cpx.646 (0.0000; CPLX_NOTTHERE) ///kb|cpx.273 (0.0000; CPLX_NOTTHERE) ///kb|cpx.109 (0.5902; CPLX_FULL) ///kb|cpx.271 (0.0000; CPLX_NOTTHERE) 	(fig|267377.1.peg.1067 and fig|267377.1.peg.1277)
rxn00867	0	HASCOMPLEXES	///kb|cpx.1683 (0.0000; CPLX_NOTTHERE) 	
rxn00161	0.00256674571326644	HASCOMPLEXES	///kb|cpx.765 (0.0026; CPLX_FULL) 	fig|267377.1.peg.1548
rxn05450	0	HASCOMPLEXES	///kb|cpx.149 (0.0000; CPLX_NOTTHERE) 	
rxn07468	0	HASCOMPLEXES	///kb|cpx.1283 (0.0000; CPLX_NOTTHERE) 	
rxn05538	0.00858639436730884	HASCOMPLEXES	///kb|cpx.66 (0.0086; CPLX_FULL) ///kb|cpx.58 (0.0000; CPLX_NOTTHERE) ///kb|cpx.63 (0.0000; CPLX_NOTTHERE) ///kb|cpx.68 (0.0000; CPLX_NOTTHERE) ///kb|cpx.65 (0.0000; CPLX_NOTTHERE) 	(fig|267377.1.peg.413 or fig|267377.1.peg.929)
rxn08805	0	HASCOMPLEXES	///kb|cpx.34 (0.0000; CPLX_NOTTHERE) ///kb|cpx.35 (0.0000; CPLX_NOTTHERE) 	
rxn24054	0	HASCOMPLEXES	///kb|cpx.51269 (0.0000; CPLX_NOREPS) ///kb|cpx.50512 (0.0000; CPLX_NOREPS) ///kb|cpx.50716 (0.0000; CPLX_NOREPS) 	
rxn28902	0	HASCOMPLEXES	///kb|cpx.827 (0.0000; CPLX_NOTTHERE) 	
rxn28901	0	HASCOMPLEXES	///kb|cpx.50972 (0.0000; CPLX_NOREPS) 	
rxn05024	0	HASCOMPLEXES	///kb|cpx.879 (0.0000; CPLX_NOTTHERE) 	
rxn05620	0.1573635390564	HASCOMPLEXES	///kb|cpx.232 (0.1574; CPLX_PARTIAL_2_of_3) 	(fig|267377.1.peg.1197 and fig|267377.1.peg.1198)
rxn20481	0	HASCOMPLEXES	///kb|cpx.1599 (0.0000; CPLX_NOTTHERE) 	
rxn01270	0.612347293825725	HASCOMPLEXES	///kb|cpx.579 (0.0239; CPLX_FULL) ///kb|cpx.578 (0.1781; CPLX_FULL) ///kb|cpx.800 (0.6123; CPLX_FULL) ///kb|cpx.799 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.1216
rxn05457	0	HASCOMPLEXES	///kb|cpx.117 (0.0000; CPLX_NOTTHERE) 	
rxn05313	0.935182041615039	HASCOMPLEXES	///kb|cpx.1096 (0.9352; CPLX_FULL) 	fig|267377.1.peg.666
rxn00227	0	HASCOMPLEXES	///kb|cpx.344 (0.0000; CPLX_NOTTHERE) 	
rxn28346	0	HASCOMPLEXES	///kb|cpx.51342 (0.0000; CPLX_NOREPS) ///kb|cpx.50206 (0.0000; CPLX_NOREPS) 	
rxn05317	0	HASCOMPLEXES	///kb|cpx.794 (0.0000; CPLX_NOREPS_AND_NOTTHERE) 	
rxn05316	0	HASCOMPLEXES	///kb|cpx.219 (0.0000; CPLX_NOREPS) ///kb|cpx.218 (0.0000; CPLX_NOTTHERE) 	
rxn05315	0.00235067539354438	HASCOMPLEXES	///kb|cpx.233 (0.0024; CPLX_FULL) 	fig|267377.1.peg.644
rxn10012	0	HASCOMPLEXES	///kb|cpx.41 (0.0000; CPLX_NOTTHERE) 	
rxn05022	0	HASCOMPLEXES	///kb|cpx.51246 (0.0000; CPLX_NOREPS) ///kb|cpx.51281 (0.0000; CPLX_NOREPS) ///kb|cpx.50620 (0.0000; CPLX_NOREPS) 	
rxn10011	0	HASCOMPLEXES	///kb|cpx.41 (0.0000; CPLX_NOTTHERE) 	
rxn00262	0.0995854651997723	HASCOMPLEXES	///kb|cpx.467 (0.0996; CPLX_FULL) 	fig|267377.1.peg.1277
rxn00260	0.705828585954375	HASCOMPLEXES	///kb|cpx.571 (0.7058; CPLX_FULL) 	(fig|267377.1.peg.1072 or fig|267377.1.peg.1396)
rxn10052	0	HASCOMPLEXES	///kb|cpx.811 (0.0000; CPLX_NOTTHERE) 	
rxn00265	0	HASCOMPLEXES	///kb|cpx.792 (0.0000; CPLX_NOTTHERE) ///kb|cpx.791 (0.0000; CPLX_NOTTHERE) ///kb|cpx.793 (0.0000; CPLX_NOTTHERE) 	
rxn00269	0	HASCOMPLEXES	///kb|cpx.381 (0.0000; CPLX_NOTTHERE) 	
rxn04597	0	HASCOMPLEXES	///kb|cpx.1024 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1410 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1023 (0.0000; CPLX_NOTTHERE) 	
rxn05594	0.1573635390564	HASCOMPLEXES	///kb|cpx.232 (0.1574; CPLX_PARTIAL_2_of_3) 	(fig|267377.1.peg.1197 and fig|267377.1.peg.1198)
rxn05596	0.958169394735664	HASCOMPLEXES	///kb|cpx.456 (0.0210; CPLX_FULL) ///kb|cpx.459 (0.9582; CPLX_FULL) ///kb|cpx.458 (0.0000; CPLX_NOTTHERE) ///kb|cpx.460 (0.0000; CPLX_NOREPS) ///kb|cpx.457 (0.0000; CPLX_NOTTHERE) ///kb|cpx.462 (0.0006; CPLX_FULL) ///kb|cpx.461 (0.0200; CPLX_FULL) 	fig|267377.1.peg.1430
rxn10152	0	HASCOMPLEXES	///kb|cpx.409 (0.0000; CPLX_NOREPS) 	
rxn27909	0.257816791144573	HASCOMPLEXES	///kb|cpx.50027 (0.2578; CPLX_FULL) 	fig|267377.1.peg.391
rxn27900	0	HASCOMPLEXES	///kb|cpx.50611 (0.0000; CPLX_NOREPS) 	
rxn28160	0	HASCOMPLEXES	///kb|cpx.1599 (0.0000; CPLX_NOTTHERE) 	
rxn28161	0	HASCOMPLEXES	///kb|cpx.1599 (0.0000; CPLX_NOTTHERE) 	
rxn05226	0	HASCOMPLEXES	///kb|cpx.665 (0.0000; CPLX_NOTTHERE) ///kb|cpx.664 (0.0000; CPLX_NOTTHERE) ///kb|cpx.663 (0.0000; CPLX_NOTTHERE) 	
rxn09979	0	HASCOMPLEXES	///kb|cpx.725 (0.0000; CPLX_NOTTHERE) 	
rxn09978	0	HASCOMPLEXES	///kb|cpx.725 (0.0000; CPLX_NOTTHERE) 	
rxn05223	0	HASCOMPLEXES	///kb|cpx.1269 (0.0000; CPLX_NOTTHERE) 	
rxn05221	0.939225252307333	HASCOMPLEXES	///kb|cpx.828 (0.0032; CPLX_FULL) ///kb|cpx.829 (0.9392; CPLX_FULL) 	(fig|267377.1.peg.221 or fig|267377.1.peg.220)
rxn05229	0.00333000964084122	HASCOMPLEXES	///kb|cpx.167 (0.0033; CPLX_FULL) 	(fig|267377.1.peg.282 and fig|267377.1.peg.123)
rxn05533	0.00858639436730884	HASCOMPLEXES	///kb|cpx.66 (0.0086; CPLX_FULL) ///kb|cpx.58 (0.0000; CPLX_NOTTHERE) ///kb|cpx.63 (0.0000; CPLX_NOTTHERE) ///kb|cpx.68 (0.0000; CPLX_NOTTHERE) ///kb|cpx.65 (0.0000; CPLX_NOTTHERE) 	(fig|267377.1.peg.413 or fig|267377.1.peg.929)
rxn23829	0	HASCOMPLEXES	///kb|cpx.50218 (0.0000; CPLX_NOREPS) 	
rxn02823	0	HASCOMPLEXES	///kb|cpx.51036 (0.0000; CPLX_NOREPS) 	
rxn09101	0.733119406018769	HASCOMPLEXES	///kb|cpx.171 (0.0000; CPLX_NOTTHERE) ///kb|cpx.172 (0.7331; CPLX_FULL) 	fig|267377.1.peg.1631
rxn23827	0	HASCOMPLEXES	///kb|cpx.50768 (0.0000; CPLX_NOREPS) ///kb|cpx.51083 (0.0000; CPLX_NOREPS) 	
rxn00670	0	HASCOMPLEXES	///kb|cpx.945 (0.0000; CPLX_NOTTHERE) 	
rxn00671	0	HASCOMPLEXES	///kb|cpx.297 (0.0000; CPLX_NOTTHERE) ///kb|cpx.296 (0.0000; CPLX_NOTTHERE) 	
rxn00672	0	HASCOMPLEXES	///kb|cpx.1392 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1393 (0.0000; CPLX_NOREPS) ///kb|cpx.1394 (0.0000; CPLX_NOTTHERE) 	
rxn00674	0.0486161166955036	HASCOMPLEXES	///kb|cpx.847 (0.0486; CPLX_FULL) 	fig|267377.1.peg.148
rxn00675	0.954979490953692	HASCOMPLEXES	///kb|cpx.848 (0.9550; CPLX_FULL) 	(fig|267377.1.peg.148 or fig|267377.1.peg.1274)
rxn00676	0.396577459404692	HASCOMPLEXES	///kb|cpx.454 (0.3966; CPLX_FULL) ///kb|cpx.453 (0.0007; CPLX_FULL) 	fig|267377.1.peg.1212
rxn00679	0	HASCOMPLEXES	///kb|cpx.1706 (0.0000; CPLX_NOTTHERE) 	
rxn01368	0.00144247444902693	HASCOMPLEXES	///kb|cpx.795 (0.0014; CPLX_FULL) 	(fig|267377.1.peg.550 or fig|267377.1.peg.770)
rxn01362	0.953199227019164	HASCOMPLEXES	///kb|cpx.1728 (0.9532; CPLX_FULL) 	fig|267377.1.peg.1492
rxn10473	0	HASCOMPLEXES	///kb|cpx.1268 (0.0000; CPLX_NOREPS) 	
rxn01366	0.312148680239896	HASCOMPLEXES	///kb|cpx.644 (0.3121; CPLX_FULL) ///kb|cpx.1580 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.327
rxn10474	0.972853635136055	HASCOMPLEXES	///kb|cpx.99 (0.9729; CPLX_FULL) 	fig|267377.1.peg.711
rxn01364	0	HASCOMPLEXES	///kb|cpx.645 (0.0000; CPLX_NOTTHERE) 	
rxn10476	0	HASCOMPLEXES	///kb|cpx.938 (0.0000; CPLX_NOTTHERE) ///kb|cpx.937 (0.0000; CPLX_NOTTHERE) 	
rxn01143	0.00224486680019923	HASCOMPLEXES	///kb|cpx.412 (0.0022; CPLX_FULL) 	fig|267377.1.peg.1573
rxn01146	0.369828979943073	HASCOMPLEXES	///kb|cpx.1252 (0.3698; CPLX_FULL) 	fig|267377.1.peg.327
rxn01416	0	HASCOMPLEXES	///kb|cpx.179 (0.0000; CPLX_NOTTHERE) 	
rxn01145	0.0525779960217389	HASCOMPLEXES	///kb|cpx.863 (0.0526; CPLX_FULL) 	fig|267377.1.peg.1201
rxn10314	0.39392160249492	HASCOMPLEXES	///kb|cpx.497 (0.3939; CPLX_FULL) 	fig|267377.1.peg.1423
rxn01961	0.0525779960217389	HASCOMPLEXES	///kb|cpx.863 (0.0526; CPLX_FULL) 	fig|267377.1.peg.1201
rxn01964	0.984411701747628	HASCOMPLEXES	///kb|cpx.547 (0.9844; CPLX_FULL) 	(fig|267377.1.peg.1003 and fig|267377.1.peg.1002)
rxn01966	0	HASCOMPLEXES	///kb|cpx.1613 (0.0000; CPLX_NOTTHERE) 	
rxn01967	0	HASCOMPLEXES	///kb|cpx.1450 (0.0000; CPLX_NOTTHERE) 	
rxn23702	0	HASCOMPLEXES	///kb|cpx.51320 (0.0000; CPLX_NOREPS) 	
rxn26238	0.230769230769231	HASCOMPLEXES	///kb|cpx.51056 (0.2308; CPLX_FULL) 	fig|267377.1.peg.1059
rxn26239	0.230769230769231	HASCOMPLEXES	///kb|cpx.51056 (0.2308; CPLX_FULL) 	fig|267377.1.peg.1059
rxn01094	0	HASCOMPLEXES	///kb|cpx.624 (0.0000; CPLX_NOTTHERE) 	
rxn26233	0.230769230769231	HASCOMPLEXES	///kb|cpx.51056 (0.2308; CPLX_FULL) 	fig|267377.1.peg.1059
rxn10315	0.39392160249492	HASCOMPLEXES	///kb|cpx.497 (0.3939; CPLX_FULL) 	fig|267377.1.peg.1423
rxn01093	0	HASCOMPLEXES	///kb|cpx.911 (0.0000; CPLX_NOTTHERE) 	
rxn00186	0	HASCOMPLEXES	///kb|cpx.1708 (0.0000; CPLX_NOTTHERE) 	
rxn00187	0.993738213931181	HASCOMPLEXES	///kb|cpx.312 (0.0000; CPLX_NOTTHERE) ///kb|cpx.315 (0.0000; CPLX_NOTTHERE) ///kb|cpx.313 (0.0000; CPLX_NOTTHERE) ///kb|cpx.316 (0.9937; CPLX_FULL) ///kb|cpx.314 (0.0000; CPLX_NOTTHERE) ///kb|cpx.317 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.1206
rxn00184	0	HASCOMPLEXES	///kb|cpx.965 (0.0000; CPLX_NOTTHERE) 	
rxn00182	0	HASCOMPLEXES	///kb|cpx.1421 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1422 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1423 (0.0000; CPLX_NOTTHERE) 	
rxn00183	0.0201241206093512	HASCOMPLEXES	///kb|cpx.185 (0.0201; CPLX_FULL) 	fig|267377.1.peg.1487
rxn00189	0.107016036235206	HASCOMPLEXES	///kb|cpx.1891 (0.1070; CPLX_FULL) ///kb|cpx.1185 (0.0000; CPLX_NOTTHERE) 	fig|267377.1.peg.1349
rxn02061	0	HASCOMPLEXES	///kb|cpx.1756 (0.0000; CPLX_NOREPS) 	
rxn05189	0.00530998047022181	HASCOMPLEXES	///kb|cpx.1228 (0.0053; CPLX_PARTIAL_1_of_2) 	fig|267377.1.peg.1182
rxn19509	0	NOCOMPLEXES		
rxn00459	0.998126944651334	HASCOMPLEXES	///kb|cpx.197 (0.9981; CPLX_FULL) 	(fig|267377.1.peg.1328 or fig|267377.1.peg.396)
rxn01893	0	HASCOMPLEXES	///kb|cpx.292 (0.0000; CPLX_NOTTHERE) 	
rxn00451	0	HASCOMPLEXES	///kb|cpx.50824 (0.0000; CPLX_NOREPS) 	
rxn00452	0	HASCOMPLEXES	///kb|cpx.1643 (0.0000; CPLX_NOTTHERE) 	
rxn00454	0	HASCOMPLEXES	///kb|cpx.51254 (0.0000; CPLX_NOREPS) 	
rxn00456	0	HASCOMPLEXES	///kb|cpx.51201 (0.0000; CPLX_NOTTHERE) 	
rxn28324	0	HASCOMPLEXES	///kb|cpx.1365 (0.0000; CPLX_NOTTHERE) 	
rxn09188	0	HASCOMPLEXES	///kb|cpx.592 (0.0000; CPLX_NOTTHERE) 	
rxn00692	0	HASCOMPLEXES	///kb|cpx.1278 (0.0000; CPLX_NOTTHERE) 	
rxn00693	0.896430477076037	HASCOMPLEXES	///kb|cpx.684 (0.8964; CPLX_FULL) ///kb|cpx.685 (0.0000; CPLX_NOTTHERE) 	(fig|267377.1.peg.1151 or fig|267377.1.peg.829)
rxn00690	0	HASCOMPLEXES	///kb|cpx.575 (0.0000; CPLX_NOTTHERE) 	
rxn00691	0.0682026564023326	HASCOMPLEXES	///kb|cpx.1619 (0.0682; CPLX_FULL) 	fig|267377.1.peg.657
rxn09180	0	HASCOMPLEXES	///kb|cpx.941 (0.0000; CPLX_NOTTHERE) 	
rxn00695	0	HASCOMPLEXES	///kb|cpx.1571 (0.0000; CPLX_NOTTHERE) 	
rxn02200	0.00160870738421178	HASCOMPLEXES	///kb|cpx.700 (0.0016; CPLX_FULL) 	fig|267377.1.peg.1580
rxn02201	0.00160870738421178	HASCOMPLEXES	///kb|cpx.700 (0.0016; CPLX_FULL) 	fig|267377.1.peg.1580
rxn09562	0	HASCOMPLEXES	///kb|cpx.869 (0.0000; CPLX_NOTTHERE) 	
rxn10188	0	HASCOMPLEXES	///kb|cpx.552 (0.0000; CPLX_NOTTHERE) 	
rxn02190	0.00580075547453908	HASCOMPLEXES	///kb|cpx.670 (0.0058; CPLX_FULL) 	fig|267377.1.peg.1009
rxn13975	0	NOCOMPLEXES		
rxn08180	0.974179781561546	HASCOMPLEXES	///kb|cpx.1173 (0.9742; CPLX_FULL) 	(fig|267377.1.peg.126 or fig|267377.1.peg.1238)
rxn00529	0.116062248689681	HASCOMPLEXES	///kb|cpx.132 (0.1161; CPLX_FULL) 	fig|267377.1.peg.131
rxn00525	0.00172019262075799	HASCOMPLEXES	///kb|cpx.505 (0.0017; CPLX_FULL) 	fig|267377.1.peg.1514
rxn00526	0.00172019262075799	HASCOMPLEXES	///kb|cpx.505 (0.0017; CPLX_FULL) 	fig|267377.1.peg.1514
rxn00527	0.732892177115265	HASCOMPLEXES	///kb|cpx.50399 (0.7329; CPLX_FULL) ///kb|cpx.579 (0.0239; CPLX_FULL) ///kb|cpx.51185 (0.0000; CPLX_NOREPS) ///kb|cpx.578 (0.1781; CPLX_FULL) ///kb|cpx.580 (0.6123; CPLX_FULL) ///kb|cpx.571 (0.7058; CPLX_FULL) 	(fig|267377.1.peg.1072 or fig|267377.1.peg.1396) or fig|267377.1.peg.1216
rxn00520	0	HASCOMPLEXES	///kb|cpx.106 (0.0000; CPLX_NOREPS) 	
rxn05671	0	HASCOMPLEXES	///kb|cpx.411 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1034 (0.0000; CPLX_NOTTHERE) ///kb|cpx.1035 (0.0000; CPLX_NOTTHERE) 	
rxn03135	0.997010623905636	HASCOMPLEXES	///kb|cpx.1753 (0.9929; CPLX_FULL) ///kb|cpx.51334 (0.9929; CPLX_FULL) ///kb|cpx.50196 (0.9970; CPLX_FULL) 	(fig|267377.1.peg.1083 or fig|267377.1.peg.1722) or (fig|267377.1.peg.256 or fig|267377.1.peg.1082) or ((fig|267377.1.peg.1083 or fig|267377.1.peg.1722) and (fig|267377.1.peg.256 or fig|267377.1.peg.1082))
rxn02339	0.705828585954375	HASCOMPLEXES	///kb|cpx.571 (0.7058; CPLX_FULL) 	(fig|267377.1.peg.1072 or fig|267377.1.peg.1396)
rxn03137	0	HASCOMPLEXES	///kb|cpx.574 (0.0000; CPLX_NOTTHERE) ///kb|cpx.50148 (0.0000; CPLX_NOTTHERE) 	
rxn03136	0.9889834975833	HASCOMPLEXES	///kb|cpx.903 (0.9890; CPLX_FULL) 	fig|267377.1.peg.971
rxn07492	0	HASCOMPLEXES	///kb|cpx.1596 (0.0000; CPLX_NOTTHERE) 	
rxn03130	0	HASCOMPLEXES	///kb|cpx.1539 (0.0000; CPLX_NOTTHERE) 	
rxn02449	0	HASCOMPLEXES	///kb|cpx.883 (0.0000; CPLX_NOTTHERE) 	
rxn08839	0	HASCOMPLEXES	///kb|cpx.34 (0.0000; CPLX_NOTTHERE) ///kb|cpx.35 (0.0000; CPLX_NOTTHERE) 	
rxn02331	0	HASCOMPLEXES	///kb|cpx.239 (0.0000; CPLX_NOTTHERE) 	
rxn02332	0	HASCOMPLEXES	///kb|cpx.351 (0.0000; CPLX_NOTTHERE) 	
rxn02442	0	HASCOMPLEXES	///kb|cpx.51112 (0.0000; CPLX_NOREPS) 	
rxn02441	0	HASCOMPLEXES	///kb|cpx.50189 (0.0000; CPLX_NOREPS) 	
rxn02680	0.396577459404692	HASCOMPLEXES	///kb|cpx.454 (0.3966; CPLX_FULL) ///kb|cpx.453 (0.0007; CPLX_FULL) 	fig|267377.1.peg.1212
rxn19683	0.0724600732561093	HASCOMPLEXES	///kb|cpx.416 (0.0725; CPLX_FULL) 	fig|267377.1.peg.293
rxn27334	0.0147807352395327	HASCOMPLEXES	///kb|cpx.50316 (0.0148; CPLX_FULL) 	fig|267377.1.peg.1179
rxn22689	0	HASCOMPLEXES	///kb|cpx.50779 (0.0000; CPLX_NOREPS) 	
rxn04070	0	HASCOMPLEXES	///kb|cpx.1610 (0.0000; CPLX_NOTTHERE) 	
rxn01579	0.0174667811895274	HASCOMPLEXES	///kb|cpx.796 (0.0175; CPLX_FULL) 	fig|267377.1.peg.1133
rxn05192	0.500990432325612	HASCOMPLEXES	///kb|cpx.647 (0.5010; CPLX_FULL) 	(fig|267377.1.peg.867 and fig|267377.1.peg.866 and fig|267377.1.peg.868)
rxn03004	0	HASCOMPLEXES	///kb|cpx.1615 (0.0000; CPLX_NOTTHERE) 	
rxn15348	0	HASCOMPLEXES	///kb|cpx.50834 (0.0000; CPLX_NOREPS) 	
rxn08901	0	HASCOMPLEXES	///kb|cpx.771 (0.0000; CPLX_NOTTHERE) 	
rxn08900	0	HASCOMPLEXES	///kb|cpx.771 (0.0000; CPLX_NOTTHERE) 	
rxn04674	0.68381972718229	HASCOMPLEXES	///kb|cpx.514 (0.0920; CPLX_FULL) ///kb|cpx.513 (0.6838; CPLX_FULL) 	fig|267377.1.peg.497
rxn01575	0.99416040077594	HASCOMPLEXES	///kb|cpx.388 (0.9942; CPLX_FULL) 	fig|267377.1.peg.132
rxn10273	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn10272	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn10271	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn10270	0.733119406018769	HASCOMPLEXES	///kb|cpx.171 (0.0000; CPLX_NOTTHERE) ///kb|cpx.172 (0.7331; CPLX_FULL) 	fig|267377.1.peg.1631
rxn10277	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn10276	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn10275	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn10274	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn10279	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn10278	0	HASCOMPLEXES	///kb|cpx.202 (0.0000; CPLX_NOTTHERE) 	
rxn03954	0	HASCOMPLEXES	///kb|cpx.43 (0.0000; CPLX_NOTTHERE) 	
rxn03481	0	HASCOMPLEXES	///kb|cpx.340 (0.0000; CPLX_NOTTHERE) ///kb|cpx.341 (0.0000; CPLX_NOTTHERE) 	
rxn03483	0	HASCOMPLEXES	///kb|cpx.475 (0.0000; CPLX_NOTTHERE) 	
rxn03482	0	HASCOMPLEXES	///kb|cpx.340 (0.0000; CPLX_NOTTHERE) ///kb|cpx.341 (0.0000; CPLX_NOTTHERE) 	
rxn03958	0.00114364925532591	HASCOMPLEXES	///kb|cpx.1001 (0.0011; CPLX_FULL) 	fig|267377.1.peg.673
rxn05418	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
rxn05419	0	HASCOMPLEXES	///kb|cpx.94 (0.0000; CPLX_NOTTHERE) 	
rxn19849	0	HASCOMPLEXES	///kb|cpx.50611 (0.0000; CPLX_NOREPS) 	
rxn05414	0	HASCOMPLEXES	///kb|cpx.147 (0.0000; CPLX_NOTTHERE) 	
