cco_keggcompound_id	cco_chebi_id
C18626	60607
C00054	17985
C17521	81154
C15203	79718
C01844	63618
C19194	74846
C18620	64342
C03035	15508
C09752	5368
C09264	4853
C02155	73514
C04861	17631
C11537	48291
C18170	30322
C19336	82396
C17577	17811
C11899	32897
C07325	7773
C06585	28974
C15444	79942
C18931	82073
C10847	41001
C16568	80573
C08019	7865
C06472	28481
C01633	28903
C05322	16184
C08664	3097
C01313	28389
C08356	10295
C06762	27530
C18554	81828
C19270	48722
C09541	5986
C15623	79990
C03731	15715
C02648	16711
C08502	7926
C18716	81909
C07677	2380
C17459	81103
C16560	80567
C18651	38508
C18301	81652
C18519	84016
C01045	48309
C11221	5158
C09734	67897
C14897	79424
C07129	9449
C08797	3944
C08712	9250
C00619	47909
C11920	29733
C04297	70800
C17479	81120
C02912	28972
C02090	17842
C12371	32197
C06115	6178
C16468	80511
C14916	79441
C15278	79780
C09807	7729
C18119	81521
C18167	65004
C14254	34462
C09128	6696
C17571	24750
C01751	27810
C08991	10120
C00191	47952
C07572	77397
C11794	4650
C09658	4367
C17045	38167
C18136	81533
C15705	80037
C14273	34056
C15433	79933
C11652	2320
C06330	28788
C14793	33993
C02991	17937
C15552	79978
C19402	82450
C05109	28113
C10031	3690
C14514	34620
C16400	19332
C13280	31905
C18765	65242
C02084	15226
C10038	4630
C16925	80800
C14200	34444
C04110	17136
C05582	545959
C16516	80544
C18679	81886
C01755	29200
C06971	36691
C00957	16208
C06799	5533
C04346	15972
C12590	31989
C08162	4953
C03092	35811
C04561	16239
C18295	81646
C17877	81364
C08746	2521
C17253	50704
C10438	27386
C15376	79878
C08656	2523
C17782	81334
C13946	34294
C04535	2271
C13765	35016
C01864	18358
C16216	50571
C14407	34270
C18248	47554
C19523	78667
C00311	30887
C09172	8278
C02514	47940
C06351	27702
C08254	3767
C01012	16719
C01727	37323
C16612	80607
C11351	28399
C08993	9980
C11711	9308
C07593	28201
C03019	17727
C08897	74023
C16386	39162
C02454	8092
C08966	8037
C13861	75466
C10558	543841
C18957	38893
C14495	34734
C19515	82527
C16768	80715
C08932	2999
C14442	34757
C15081	79600
C05076	5869
C18140	81537
C02022	23958
C19096	82218
C19087	38214
C01784	41033
C19105	82227
C09005	4789
C18384	81721
C17377	81044
C01274	17114
C13903	64496
C19171	27638
C11801	1896
C03277	17406
C03366	16752
C12186	31958
C11480	1283
C14145	71038
C03160	15509
C11944	36153
C18018	23733
C00542	17755
C17524	81157
C19040	8925
C11576	2160
C10724	6735
C15344	79846
C11462	1531
C14930	79455
C11860	29590
C18043	41321
C03069	15486
C11469	3319
C15216	79728
C18741	81929
C04350	15665
C01197	36281
C01615	9341
C01284	16322
C11110	39169
C10148	5362
C00341	17211
C15173	79691
C16307	80439
C17610	81216
C08763	5371
C19591	82582
C09401	4770
C10741	9373
C06596	10576
C00034	18291
C05443	28940
C09554	9390
C17493	81131
C00968	28074
C14463	28710
C08952	46707
C11363	63836
C11498	24744
C08259	37600
C12125	29608
C12430	31059
C09661	9515
C13948	34164
C12217	31595
C00691	17811
C06494	3847
C15388	79889
C19317	73224
C19130	82251
C10743	9935
C18206	81585
C07566	8212
C14302	83632
C04483	28834
C18075	81481
C17776	81329
C13493	46859
C02105	16718
C19352	82411
C18211	52280
C16287	80423
C05282	73705
C05021	28497
C04471	17782
C17109	80935
C10484	8062
C17351	81021
C11073	3014
C00990	18120
C00437	16543
C11501	16009
C18447	39275
C09008	5179
C06556	27399
C10432	613
C08852	3199
C05942	36751
C09681	5678
C09654	49
C13587	34995
C18644	38587
C03829	28490
C16231	80396
C11964	29526
C18604	81861
C17048	80888
C02328	9619
C00290	5054
C03174	15892
C09262	192
C01604	8113
C11131	36491
C01700	5387
C15166	79684
C04225	16717
C10297	2755
C10373	65842
C14469	60069
C07571	5138
C10585	3929
C02341	32806
C14190	34220
C17976	81427
C08850	2878
C10540	9971
C18091	55327
C07549	4706
C00019	67040
C01950	8200
C05394	27453
C18886	82034
C13757	34970
C14210	34386
C14154	33275
C07953	50932
C15147	79665
C10541	10037
C13963	34848
C05950	27562
C06973	50845
C18066	50243
C15244	79746
C07040	5775
C15652	53634
C09860	3560
C16850	51282
C17148	37659
C04771	29063
C15860	80134
C11866	29467
C12535	48669
C19168	82275
C11292	7209
C19056	82183
C08485	969
C11330	7191
C15471	33301
C12099	73481
C16474	80516
C16335	80456
C19151	59537
C06616	64273
C18476	81773
C08558	37419
C17147	16384
C12458	74155
C06079	7883
C10249	3344
C14833	34506
C16930	50158
C06391	763
C04806	16129
C03758	18243
C10726	10070
C01041	16504
C02627	28295
C04461	27465
C10087	7632
C10842	2735
C04405	15449
C16809	80745
C10340	4774
C09374	3854
C14515	34607
C07036	5557
C01593	16419
C01137	15625
C16343	76151
C14981	79505
C06781	2270
C04583	2196
C19586	30725
C07668	2788
C13690	37946
C10200	2727
C01756	50667
C11621	9426
C08473	3692
C01857	46800
C03944	72678
C07766	8327
C01740	7728
C03037	36775
C08793	3940
C17503	81139
C08599	6357
C06472	47903
C17745	81310
C01944	15533
C18342	81688
C04193	28321
C00829	16482
C11510	19333
C04675	15483
C09170	4854
C09130	3477
C01344	28823
C08735	27797
C19433	82475
C09796	8274
C09906	9577
C10758	3341
C09459	5629
C16652	80638
C00360	17713
C04053	17782
C08787	9876
C16624	80618
C02750	16210
C19477	82507
C10396	9111
C12640	31966
C02632	16135
C16449	20833
C00214	17748
C10511	7797
C18640	81877
C08152	7628
C08518	3005
C11863	29605
C10765	2760
C00202	17941
C19035	82164
C17980	81431
C14158	34984
C08076	77776
C03039	60
C17915	81378
C00396	16898
C06887	209807
C04692	16475
C06179	46750
C08570	9778
C12034	82699
C04054	17679
C15460	79957
C14547	34022
C17271	80998
C11350	62
C11880	29651
C17361	81030
C00004	16908
C08814	28277
C15515	52030
C16313	80440
C11497	15881
C09460	5637
C13269	31240
C14881	79408
C07841	6437
C15086	79605
C04899	64084
C02678	4676
C19431	82474
C11937	38249
C18889	82037
C11007	6482
C01300	17083
C11005	6049
C03619	17540
C10209	75630
C09526	666
C06909	3696
C17013	80861
C12085	29547
C12468	31107
C09297	2810
C18863	82020
C04070	52076
C16547	80555
C08798	3945
C03005	16394
C10819	9185
C14077	34921
C07637	4601
C09825	28011
C00878	16157
C03547	17497
C12452	31170
C08810	27984
C05839	17531
C12196	31023
C01744	32980
C13451	35024
C14963	79487
C13550	34310
C08059	45304
C08074	7825
C11754	3537
C11630	16790
C04114	48867
C06195	28470
C18731	81920
C18401	40926
C10864	8186
C08160	3090
C17899	81369
C17005	80855
C08641	5319
C00041	16977
C03465	28379
C08669	3453
C09312	69040
C17076	45919
C05963	28728
C00873	2718
C12480	31434
C12404	32283
C10548	3737
C18605	39260
C18312	81663
C01261	15883
C02160	27649
C09457	5376
C07350	15951
C04084	16744
C15512	52052
C18536	81812
C05658	17840
C09707	28205
C11797	9591
C09500	6725
C18107	81509
C18025	6750
C10855	3869
C12253	31920
C01295	16058
C08934	3339
C05556	28496
C07276	17219
C16428	71938
C08424	27506
C18382	81719
C13645	22927
C11445	1760
C06783	8350
C07062	76223
C00764	48674
C14809	36203
C07625	3638
C09235	110
C11669	4459
C06324	18350
C10912	39381
C15563	11515
C16928	80803
C14440	47032
C15096	79615
C19376	82430
C08998	3357
C11577	1602
C00004	57945
C03184	28783
C15928	80184
C19400	82448
C09714	8827
C09097	3332
C16563	80569
C18116	81518
C11803	7847
C19189	82286
C17657	81252
C19606	82592
C17395	81058
C10264	28152
C01957	9075
C08743	4829
C01552	2624
C11029	5097
C07432	8067
C10977	9528
C16926	80801
C06597	513
C14836	34500
C13822	34312
C10974	1894
C01616	16461
C02674	17281
C01841	17251
C04186	2040
C08632	7919
C09761	28521
C08831	6949
C14567	34522
C03979	18104
C17047	80887
C05335	30021
C07817	47564
C06018	28294
C15882	75406
C19300	82372
C16918	80795
C04104	882
C11601	52099
C06657	32963
C04527	28018
C00273	17011
C15895	45707
C09377	3447
C11096	3920
C17439	81090
C06382	15569
C15382	79883
C09693	6095
C07245	50217
C00450	58769
C10520	8359
C19066	82192
C00774	17276
C09618	27655
C19210	82303
C06234	1893
C08695	6475
C19415	82462
C03225	28275
C06565	18229
C17077	80910
C04137	15805
C14800	34105
C09352	11
C18814	81979
C12623	32356
C19293	82368
C14096	34334
C11008	957
C18071	81479
C16976	66071
C17898	81368
C14563	34149
C13450	35023
C07417	7956
C16856	80769
C16950	80817
C06343	15815
C10651	6643
C18346	81692
C11974	29530
C10044	5262
C12341	31506
C15542	29051
C05028	7627
C07631	8455
C04760	15493
C03231	15488
C07587	9180
C15082	79601
C13637	49584
C06625	28334
C16603	80598
C14939	79464
C08864	4669
C07743	6997
C11590	3000
C16399	19341
C12636	31741
C11943	36153
C06871	3398
C18375	81713
C18934	82075
C06616	42355
C07306	7726
C10850	3336
C17765	69094
C18948	82088
C16943	80812
C14428	35011
C10788	4775
C14262	35093
C14940	79465
C05688	16633
C04081	16434
C00892	15938
C12685	31448
C08316	28792
C11988	29627
C09685	709
C00663	16218
C10867	9291
C11222	5292
C07912	28674
C09570	9783
C04286	27981
C01548	27518
C19592	82583
C12163	68312
C19590	53108
C13198	32030
C16552	37599
C13851	34551
C18419	38539
C01474	16866
C09737	9192
C08565	8341
C03824	15745
C03987	28039
C05343	32803
C18589	38660
C09611	42
C10198	73
C00016	16238
C18059	50726
C10239	8877
C04376	18272
C19504	34840
C01912	42355
C13630	34480
C09798	9046
C09757	2267
C06426	28661
C15735	80064
C02233	27401
C03964	16003
C04109	16400
C03248	30781
C14416	34328
C01108	16164
C15321	79823
C18282	81633
C02675	15712
C11353	1121
C08654	2414
C16299	80435
C05454	16496
C07640	6863
C10901	27822
C14788	34108
C07156	9654
C08881	10582
C16621	80615
C08257	111
C16827	71498
C06813	27798
C14895	79422
C19542	27090
C14422	34873
C16098	80312
C14623	34469
C01951	17304
C11770	8746
C17160	80950
C09412	4833
C16434	38264
C10319	5641
C10376	7000
C02247	15472
C07529	77431
C09645	3935
C11935	29489
C05990	18200
C05413	26119
C09974	901
C18919	82061
C10581	64977
C14591	34377
C08336	7506
C02479	46987
C17384	47856
C09196	9420
C17104	80930
C19047	82174
C17517	9380
C18549	81824
C03969	40547
C14737	34362
C07088	1808
C13733	34019
C19072	82197
C10970	8986
C06905	52010
C17583	65008
C07452	63629
C10344	6388
C19170	82277
C01626	16380
C05418	28164
C02214	24309
C18594	81854
C16296	80432
C18683	81890
C08299	3210
C00001	15377
C09425	4922
C02574	17800
C06195	51023
C12622	61462
C10960	9715
C18593	81853
C19111	82233
C07974	45906
C14628	34375
C16234	25620
C09904	10447
C14630	34518
C17790	81342
C05416	28810
C17944	81400
C13978	34993
C10929	82777
C19597	33098
C16609	80604
C07130	28177
C03239	17534
C09092	78274
C15175	79693
C04606	16013
C08950	5580
C00221	15903
C16855	80768
C08635	9388
C14315	35298
C13620	33217
C10747	2547
C10801	4032
C18603	38604
C00940	30882
C04530	16455
C11871	29598
C10784	3359
C05608	28353
C05314	15979
C09112	5922
C19257	82340
C09875	301
C07014	38565
C15122	74085
C10628	435764
C16156	53028
C05682	15732
C05273	27721
C01829	18332
C05501	1294
C08977	9027
C04420	4117
C15379	79880
C11064	5116
C09733	9164
C01753	27693
C00083	15531
C14666	34070
C04454	18247
C07381	63619
C03793	17311
C05571	9572
C02954	16705
C11500	1958
C01826	18314
C03064	16943
C01100	16996
C19547	82550
C12259	31020
C14732	52449
C06831	2756
C13867	34041
C08838	8629
C10013	9040
C16940	80809
C00230	36241
C03687	35413
C00660	18148
C14629	78354
C12201	31022
C01124	16485
C08622	4652
C14351	34392
C10498	27917
C11659	705
C12508	31897
C08733	28646
C08202	3085
C02293	17269
C12406	32280
C13173	48935
C15099	79618
C07832	4884
C05271	28706
C16242	52488
C11588	10472
C08106	53655
C16472	39876
C04547	36390
C14715	34393
C04187	27964
C18906	82051
C19420	82465
C00076	29108
C08904	7730
C07063	6343
C02024	30624
C00603	15412
C15108	79627
C09651	4001
C03733	67118
C10120	8224
C00966	17094
C10284	3925
C18278	81629
C07756	2255
C09897	9085
C03062	17470
C14774	63969
C00132	17790
C15699	48005
C06326	15602
C09341	80
C00175	27638
C01838	17034
C00904	15457
C13704	34991
C06454	28915
C07272	16072
C12066	29705
C03508	16944
C19374	82429
C08112	3494
C07043	5801
C09273	6586
C15473	30145
C18399	52741
C11158	63632
C08401	79324
C16608	80603
C00919	16822
C10105	75092
C01169	17432
C17963	81415
C08062	61027
C02004	18027
C00256	42111
C18874	50842
C04000	16079
C00070	29037
C14163	34918
C18754	81938
C19329	33111
C00514	17767
C06884	3495
C02835	16974
C02917	29002
C19427	82470
C06320	27513
C14773	63970
C09073	3581
C08492	28857
C09625	27723
C10164	28747
C07100	27903
C14876	34960
C08153	6443
C07874	534
C03296	17705
C05146	27612
C09351	3208
C19229	82319
C11358	75
C04783	17692
C15649	80003
C07617	2654
C10812	8240
C14482	34356
C00535	17347
C14057	34814
C15304	79806
C15698	80032
C00199	17363
C16543	80552
C04646	2332
C18309	81660
C02076	27520
C10506	6937
C10663	4749
C09836	2866
C00300	16919
C10467	5970
C14129	34969
C10026	3421
C16596	80594
C18108	81510
C08491	18292
C14603	34184
C11296	7190
C02013	62974
C11898	50436
C14622	34006
C00251	17333
C08655	2429
C06503	27914
C10167	43
C16523	74030
C11373	9436
C16715	52045
C15926	53072
C10878	8775
C15472	30556
C10240	8911
C01235	17505
C01739	29091
C06578	28122
C14780	34126
C01455	17578
C13807	34821
C03328	27567
C13373	49956
C15366	79868
C03387	17039
C06701	44976
C12456	74408
C11839	29640
C06808	27777
C08310	7319
C05995	73090
C03703	16342
C16805	80741
C10930	6791
C07870	33301
C15074	79594
C14193	34244
C10252	3872
C10123	2471
C05809	50116
C15570	48040
C11596	53490
C02802	27677
C14486	34894
C06456	60269
C03965	36728
C16504	80536
C19303	82374
C00475	17562
C10826	9629
C14245	34402
C19153	59532
C16337	80458
C19511	82523
C00033	15366
C05016	28575
C11100	5131
C17274	81001
C00744	17371
C11965	29539
C16707	80672
C04092	77631
C05634	50157
C00624	17533
C12768	32226
C19356	82413
C07601	5355
C11203	3502
C18391	228275
C11040	943
C17703	42768
C17461	81105
C10478	6877
C15033	79555
C04245	2645
C03408	28655
C09206	3693
C10924	2333
C14382	34415
C02989	17016
C17403	81064
C18776	81952
C05847	17211
C08562	7030
C09754	27400
C03090	37737
C06679	18256
C00469	16236
C16814	49238
C09032	2725
C06807	2401
C15763	80087
C11344	27642
C17708	37923
C14238	34030
C18433	81743
C09288	2439
C14206	34826
C19120	82241
C12447	32341
C16746	80700
C06240	28581
C10556	4429
C06881	472657
C11865	29599
C16810	39280
C14109	20415
C11604	7352
C02906	28429
C16544	80553
C14678	34455
C07911	8104
C07501	4995
C10324	5643
C02486	72772
C18077	81482
C16909	80788
C12961	32132
C13883	34080
C00324	5020
C17847	81363
C19101	82223
C17618	81223
C16681	78273
C00715	18265
C17587	65044
C01230	53047
C07221	6919
C17650	81245
C19378	82431
C02467	16846
C03690	17747
C11813	4394
C03146	27459
C10736	8883
C15114	79633
C08101	3545
C07522	4910
C14609	34353
C09082	3156
C01228	17633
C04882	18199
C14804	34102
C00785	27248
C00059	16189
C07285	2795
C08241	9176
C00208	17306
C19283	76326
C17598	81206
C19143	82263
C10149	5576
C07734	19327
C11184	7880
C14274	34405
C15259	79761
C09672	5337
C05831	27440
C03979	16950
C11067	6612
C14267	34250
C07939	2619
C09573	6536
C07513	6839
C19541	33080
C12295	31406
C16371	80477
C18005	65108
C00515	16176
C14015	34720
C15472	30550
C09433	4928
C01500	17447
C06772	28123
C08969	8254
C07644	1887
C15728	80057
C19086	82209
C18340	81686
C15184	79701
C15363	79865
C08456	671
C08052	3716
C09171	8277
C03985	17580
C17252	80988
C01259	15786
C11434	17764
C04122	28390
C00406	15511
C11907	16128
C10606	6701
C13299	31639
C14579	35048
C19160	82271
C15588	30742
C18810	30263
C04518	36726
C09513	6963
C02356	28340
C11201	6028
C00472	16509
C08329	4373
C04366	16281
C16518	80546
C02791	16767
C14366	34219
C12650	31348
C14980	79504
C11535	16405
C09124	1182
C09411	3958
C03951	27994
C02640	43689
C08353	27476
C18715	39335
C14329	34052
C05325	45262
C11915	27498
C10580	3540
C03624	32989
C06525	28981
C10452	4867
C00692	46143
C10010	7013
C02876	8478
C09051	3153
C09820	28882
C10006	5934
C01851	16794
C10008	6383
C15211	79724
C03359	1800
C04314	28809
C17764	81322
C03588	16372
C19165	82273
C14223	34915
C04865	16735
C11927	30940
C06774	720
C00985	20435
C06693	27617
C18905	82050
C08279	9592
C17055	53168
C15482	35862
C15708	80040
C17375	81042
C07485	7851
C10399	8779
C04390	49004
C09719	10330
C05042	52136
C10990	5104
C15986	28220
C00476	82838
C06104	30832
C08184	9669
C05795	4259
C00079	17295
C02240	16545
C02666	16547
C02006	17704
C08819	27495
C16798	80735
C06820	2637
C16317	18435
C17589	65098
C05527	1665
C10917	2277
C11057	1367
C05513	50547
C09887	8244
C16841	80765
C17497	68657
C08234	10366
C17788	81340
C07412	8687
C11305	78019
C14473	34023
C13804	34899
C02170	30860
C01877	16821
C17431	81084
C06733	18092
C15997	80230
C10067	5973
C02980	28877
C09551	9227
C15716	80046
C00522	18697
C15919	80177
C17507	81143
C11816	8589
C07725	1127
C08264	6173
C14574	34626
C05669	16348
C13852	34977
C07315	9332
C11498	18288
C13826	68584
C00735	17650
C11948	29469
C08890	3862
C13144	31954
C18227	50061
C14432	35014
C16268	80410
C11472	4188
C14891	79418
C14150	34660
C05316	18029
C10927	5962
C14114	35008
C15911	80169
C11388	28
C18781	39299
C08609	8183
C00061	17621
C16893	80783
C18113	81515
C07024	27782
C03514	16226
C17000	80852
C11768	10304
C14536	34778
C19423	82468
C10221	75633
C10342	4778
C09542	9013
C15286	79788
C12143	31076
C16623	80617
C11672	695
C12112	29703
C13898	34119
C14635	34169
C01905	28159
C15778	80095
C15431	79931
C00156	17879
C18710	81905
C18518	81799
C19125	82246
C14524	34763
C10383	9037
C10608	7902
C02766	49050
C01630	28309
C08789	3198
C11876	29502
C07466	4787
C08148	5812
C17146	80947
C19416	39078
C12431	31058
C04042	28453
C10873	8272
C01134	16858
C02670	18268
C02571	15960
C16989	80845
C00900	16444
C07496	3388
C18645	38465
C08529	6101
C11982	29524
C10322	4040
C15298	79800
C10972	5877
C16811	80746
C06882	3491
C11410	153
C16839	61250
C10033	3719
C14490	34980
C03145	16552
C01326	18407
C19089	82211
C15524	50117
C01694	16933
C02488	15583
C01102	15961
C10914	4045
C13848	35042
C18179	81565
C08488	5350
C06022	27392
C17471	81113
C10578	3518
C10730	10437
C07004	50885
C00010	15346
C13766	34736
C16587	80586
C09837	157
C03574	18033
C13728	34385
C06372	546807
C02522	42606
C09276	6695
C11036	3179
C13558	34683
C14703	48610
C18907	82052
C06984	4877
C10503	100
C06240	17783
C08548	5767
C17480	81121
C12166	31045
C07345	15870
C09646	2244
C01877	37011
C16359	68441
C00747	16227
C00203	67168
C17354	33012
C15218	79730
C02979	17270
C15199	79714
C19578	82572
C11237	791
C16564	80570
C09442	4937
C06564	18203
C15127	79645
C05283	73707
C09168	8266
C14618	34474
C09740	9578
C04316	15448
C07701	3012
C00378	18385
C15062	79582
C00087	16136
C18637	75091
C16331	80452
C17089	80918
C04148	17884
C13691	34729
C13077	31560
C07144	6792
C09783	5625
C15853	48007
C03458	16683
C19440	566274
C13810	34642
C08861	27614
C08348	47954
C02823	17439
C09272	6450
C10188	67492
C00002	15422
C08382	6408
C12385	32047
C09592	73237
C05344	27719
C14512	35260
C13622	33219
C19193	51874
C15436	79935
C15523	49087
C00394	29062
C05396	28339
C16038	76290
C19435	82476
C18881	82029
C14613	34529
C09751	27587
C09686	5805
C10298	2812
C03365	15975
C03411	7292
C05769	28421
C02797	1624
C12418	31486
C08723	6972
C14619	35087
C04773	30960
C10992	78107
C15562	40538
C10732	7687
C15320	79822
C03467	29024
C18243	19297
C07557	28119
C00620	35425
C09134	6918
C18565	81835
C14203	34196
C09870	104
C10336	6024
C16696	80664
C10886	9259
C09420	4780
C06342	17715
C13785	34989
C14795	34229
C02057	28044
C18708	81903
C15434	79934
C01073	16682
C14969	79493
C11633	16425
C11219	5868
C02914	17943
C02739	73200
C17772	81325
C04188	27859
C16971	80834
C07362	8242
C16792	80732
C05220	18373
C15247	79749
C10021	2941
C00291	30399
C05385	16787
C06738	17450
C11608	7450
C10365	6141
C16028	52026
C00282	18276
C03508	40673
C17417	81073
C12055	29680
C12642	31965
C09689	5955
C11365	3284
C08955	10419
C15222	79733
C13931	34802
C05824	27891
C16938	67862
C13273	32023
C11313	7752
C00783	16656
C04015	32844
C09009	5992
C06408	28629
C12452	31167
C05396	2233
C04722	85674
C14273	37873
C16074	25979
C10209	2508
C08745	6505
C04815	16694
C15263	79765
C04284	28362
C17891	81367
C00074	18021
C14133	34211
C17369	81036
C00352	15873
C14949	79473
C03082	15836
C02887	15596
C05590	43451
C19097	82219
C17230	80975
C10555	4410
C04613	17867
C13812	34643
C14779	34495
C05714	27959
C00101	15635
C06673	28585
C10756	3289
C14126	34953
C18667	38721
C15850	55438
C11077	4520
C01018	2179
C15883	75407
C11180	8674
C08546	9594
C16373	80479
C04148	8087
C01412	15743
C02893	9878
C11216	10129
C08431	29014
C02656	30531
C18933	36703
C19579	82573
C17470	81112
C17169	80957
C04861	64166
C16541	38209
C01501	5391
C18967	82106
